motif,D_type,Ess_n,NonEss_n,Ess_hits,NonEss_hits,Ess_mean,Ess_lower_ci,Ess_upper_ci,NonEss_mean,NonEss_lower_ci,NonEss_upper_ci,ratio,proportion,abs_diff,p_value,OnlyEnt,buff,spa,q_value
Bukau4,D_Thread,81,183,0,1,0.0,,,2.185792349726776e-05,0.0,0.0001092896174863,0.0,0.0,2.185792349726776e-05,1.0,True,C,50,1.0
Bukau4,D_Loop,81,183,1,1,5.796093433026141e-05,0.0,0.0002898046716513,2.185792349726776e-05,0.0,0.0001092896174863,2.65171274560946,0.726155897338222,3.610301083299365e-05,0.7882,True,C,50,1.0
Bukau4RF,D_All,81,183,7,12,0.0003123444162663,0.0001174556630606,0.0007433305168712,0.0002833139142395,0.0001389442005427,0.0005466339910357,1.1024676183121245,0.5243684177153667,2.903050202681355e-05,0.8748,True,C,50,1.0
Bukau4RF,D_Thread,81,183,2,6,0.0001042925019533,0.0,0.0003580997733044,0.0001021576977542,3.887807102562799e-05,0.0002225464997522,1.0208971447672592,0.5051702643109197,2.1348041990606878e-06,0.9694,True,C,50,1.0
Bukau4RF,D_Loop,81,183,3,7,0.0001313866095511,1.435544071202986e-05,0.0004234098815595,0.0001302330867056,5.121841840479211e-05,0.0002751361471102,1.0088573716146765,0.5022045795136658,1.1535228454782778e-06,0.987,True,C,50,1.0
Bukau4LF,D_All,81,183,16,31,0.0008455075807718,0.0004564433264295,0.0015091080469484,0.0006049684497983,0.0004143861838072,0.0008699303896441,1.397606075248527,0.582917306423515,0.0002405391309735,0.3264,True,C,50,0.9395176470588232
Bukau4LF,D_Thread,81,183,5,13,0.0001970133085041,6.327367668808613e-05,0.0005189260316424,0.000204648917576,0.0001132727942089,0.000341164577667,0.962689228155606,0.4904949873599052,7.635609071883346e-06,0.9397,True,C,50,1.0
Bukau4LF,D_Loop,81,183,8,16,0.0003955571638848,0.0001672579682245,0.0008367417093973,0.0002834382256598,0.0001634492307663,0.0004501364908667,1.395567457296662,0.582562370784384,0.0001121189382249,0.4597,True,C,50,0.9395176470588232
Bukau5,D_All,105,240,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,50,1.0
Bukau5,D_Thread,105,240,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,50,1.0
Bukau5,D_Loop,105,240,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,50,1.0
Bukau5RF,D_All,105,240,0,4,0.0,,,8.89639423140299e-05,2.1150592216582064e-05,0.0002569738086425,0.0,0.0,8.89639423140299e-05,0.3545,False,C,50,0.9395176470588232
Bukau5RF,D_Thread,105,240,0,1,0.0,,,1.6801075268817204e-05,0.0,0.0001008064516129,0.0,0.0,1.6801075268817204e-05,1.0,False,C,50,1.0
Bukau5RF,D_Loop,105,240,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,50,1.0
Bukau5LF,D_All,105,240,2,5,3.896755065781585e-05,0.0,0.000139364466888,7.103248665626247e-05,2.1639964396973745e-05,0.0001753612432528,0.548587730658875,0.35425034035719,3.206493599844662e-05,0.6039,False,C,50,0.9395176470588232
Bukau5LF,D_Thread,105,240,0,2,0.0,,,2.1639964396973745e-05,0.0,7.682465509568313e-05,0.0,0.0,2.1639964396973745e-05,0.5681,False,C,50,0.9395176470588232
Bukau5LF,D_Loop,105,240,1,4,1.6505735743170752e-05,0.0,8.252867871585376e-05,4.998871561249143e-05,1.66333998669328e-05,0.0001338943932681,0.3301892345288867,0.2482272641800697,3.3482979869320675e-05,0.4452,False,C,50,0.9395176470588232
Bukau5,D_All,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,50,1.0
Bukau5,D_Thread,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,50,1.0
Bukau5,D_Loop,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,50,1.0
Bukau5RF,D_All,81,183,0,2,0.0,,,3.536219920633897e-05,0.0,0.0001281207946928,0.0,0.0,3.536219920633897e-05,0.795,True,C,50,1.0
Bukau5RF,D_Thread,81,183,0,1,0.0,,,2.203419707385863e-05,0.0,0.0001137745147021,0.0,0.0,2.203419707385863e-05,1.0,True,C,50,1.0
Bukau5RF,D_Loop,81,183,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,50,1.0
Bukau5LF,D_All,81,183,2,4,5.0513491593464994e-05,0.0,0.0001806576422623,6.555897129507072e-05,2.1814294907452853e-05,0.0001735595607876,0.7705046402590979,0.4351892803547475,1.5045479701605731e-05,0.7936,True,C,50,1.0
Bukau5LF,D_Thread,81,183,0,2,0.0,,,2.8380281176359007e-05,0.0,9.790832220738764e-05,0.0,0.0,2.8380281176359007e-05,0.5588,True,C,50,0.9395176470588232
Bukau5LF,D_Loop,81,183,1,4,2.139632411151764e-05,0.0,0.0001283779446691,6.555897129507072e-05,2.1814294907452853e-05,0.0001741809821411,0.3263675998699875,0.2460611974402711,4.416264718355309e-05,0.4327,True,C,50,0.9395176470588232
Schymkowitz,D_All,105,240,4,6,0.0001108293464713,1.6072986206327778e-05,0.0003566959695092,6.540778581019364e-05,2.5536533770066704e-05,0.0001548932066094,1.6944366041221413,0.6288648994486904,4.542156066117925e-05,0.4894,False,C,50,0.9395176470588232
Schymkowitz,D_Thread,105,240,1,1,3.840245775729647e-05,0.0,0.0001920122887864,9.735202492211837e-06,0.0,4.867601246105919e-05,3.9447004608294938,0.7977632805219013,2.8667255265084632e-05,0.2961,False,C,50,0.9395176470588232
Schymkowitz,D_Loop,105,240,1,3,3.840245775729647e-05,0.0,0.0002304147465437,2.529827923727244e-05,7.246376811594203e-06,7.375419146807292e-05,1.5179869506981083,0.6028573540769339,1.3104178520024023e-05,0.8471,False,C,50,1.0
Schymkowitz,D_All,81,183,4,5,0.0001436676713517,2.083535248968416e-05,0.0004483127355868,5.818231444776735e-05,2.1179686183249976e-05,0.0001276290414359,2.4692670395701777,0.711754676537124,8.548535690401231e-05,0.2416,True,C,50,0.9395176470588232
Schymkowitz,D_Thread,81,183,1,1,4.978096375945838e-05,0.0,0.0002489048187972,1.2767478678310609e-05,0.0,7.660487206986363e-05,3.8990442054958185,0.7958785513961713,3.7013485081147775e-05,0.3083,True,C,50,0.9395176470588232
Schymkowitz,D_Loop,81,183,1,3,4.978096375945838e-05,0.0,0.0002986857825567,3.31780711308491e-05,9.50344499881207e-06,9.405275513784052e-05,1.500417657287251,0.6000668140038179,1.660289262860928e-05,0.8506,True,C,50,1.0
Emperical4,D_All,105,240,13,26,0.0005662987912896,0.0002857604107336,0.001052858646627,0.0003041118026213,0.0002005630681803,0.0004523952867538,1.8621401287563557,0.6506110969365726,0.0002621869886683,0.0866,False,C,50,0.9395176470588232
Emperical4,D_Thread,105,240,1,6,6.76887670491082e-06,0.0,4.061326022946492e-05,6.616326780560511e-05,2.5198819046952217e-05,0.0001462793232949,0.1023056588558853,0.0928106084133427,5.939439110069429e-05,0.217,False,C,50,0.9395176470588232
Emperical4,D_Loop,105,240,7,17,0.0001654798071804,6.734181360241979e-05,0.0003472781578994,0.0002133789503743,0.0001276355411391,0.0003438722550095,0.7755207666458791,0.4367849597788196,4.789914319394285e-05,0.6143,False,C,50,0.9395176470588232
Emperical4RF,D_All,105,240,56,136,0.0025397511296522,0.0020075504945749,0.0032135193005165,0.0029635757689324,0.0025526957842442,0.0034546097985353,0.8569887621152821,0.4614937793910462,0.0004238246392801,0.2946,False,C,50,0.9395176470588232
Emperical4RF,D_Thread,105,240,11,36,0.0003043078030845,0.0001426968479921,0.0006303372102423,0.0006103330259818,0.0004225032487188,0.0008563515026149,0.4985930469599215,0.3327074337969058,0.0003060252228972,0.0886,False,C,50,0.9395176470588232
Emperical4RF,D_Loop,105,240,30,68,0.0010248928052258,0.0007059484454986,0.0014496091010334,0.0011566617126178,0.0009064198905925,0.0014658007229133,0.8860782664849151,0.4697993090903378,0.0001317689073919,0.6,False,C,50,0.9395176470588232
Emperical4LF,D_All,105,240,66,150,0.0032886118255664,0.0026733612796876,0.0040182646874026,0.0035477647441601,0.0031068732047304,0.0040726357983366,0.9269531839673656,0.4810460325034364,0.0002591529185937,0.5505,False,C,50,0.9395176470588232
Emperical4LF,D_Thread,105,240,18,48,0.0005648424520085,0.0003387698595761,0.0009252825027617,0.0006617850966643,0.0004914740863506,0.0008819484922568,0.8535134061730321,0.4604840749090074,9.694264465580805e-05,0.588,False,C,50,0.9395176470588232
Emperical4LF,D_Loop,105,240,32,80,0.0012210683427372,0.0008477429493568,0.0016850581889173,0.0013971103608373,0.0011133198747897,0.0017486951010763,0.8739956248018873,0.4663808246053313,0.0001760420181001,0.5367,False,C,50,0.9395176470588232
Emperical4,D_All,81,183,12,26,0.0006320606206851,0.000305199137977,0.0012116796605202,0.0003988351509788,0.0002600808961906,0.00057612983808,1.584766586229772,0.6131178709414401,0.0002332254697063,0.2147,True,C,50,0.9395176470588232
Emperical4,D_Thread,81,183,1,6,8.774469802662174e-06,0.0,4.387234901331087e-05,8.677149876144932e-05,3.3352405405841366e-05,0.0001901985195228,0.1011215655820904,0.0918350604900141,7.799702895878714e-05,0.2101,True,C,50,0.9395176470588232
Emperical4,D_Loop,81,183,7,17,0.0002145108611597,8.854283901193987e-05,0.0004512146018314,0.0002798412463926,0.000170007771605,0.0004439887079747,0.766544831846737,0.4339232257385707,6.533038523280323e-05,0.5874,True,C,50,0.9395176470588232
Emperical4RF,D_All,81,183,50,121,0.0028440919604162,0.0022241558901392,0.003607549114336,0.0032407803678309,0.0027871641300861,0.0037465100426677,0.877594788171306,0.4674037197483086,0.0003966884074146,0.3641,True,C,50,0.9395176470588232
Emperical4RF,D_Thread,81,183,11,36,0.0003944730780725,0.0001935576424846,0.0008255014444857,0.0008004367553859,0.0005584982585098,0.0011139371413206,0.4928222941015893,0.3301279034007057,0.0004059636773134,0.0806,True,C,50,0.9395176470588232
Emperical4RF,D_Loop,81,183,30,68,0.001328564747515,0.0009300967674925,0.0018511403053337,0.0015169333935971,0.0011975038301717,0.0018998590456763,0.8758227309931916,0.4669005852858334,0.0001883686460821,0.5562,True,C,50,0.9395176470588232
Emperical4LF,D_All,81,183,57,134,0.0036046489109691,0.0029185385730778,0.0044671196927099,0.0039806248892304,0.0034881400142695,0.0045155139687815,0.905548503382368,0.4752167167484901,0.0003759759782612,0.4232,True,C,50,0.9395176470588232
Emperical4LF,D_Thread,81,183,18,48,0.0007322031785295,0.00044099733774,0.0011702112748789,0.0008679148808712,0.0006530594999931,0.001132243182041,0.8436347787867701,0.4575932220924666,0.0001357117023416,0.5475,True,C,50,0.9395176470588232
Emperical4LF,D_Loop,81,183,32,80,0.0015828663702149,0.0011210501897554,0.002171108800281,0.0018322758830653,0.0014784823738999,0.002254526824999,0.8638799347000136,0.463484754901368,0.0002494095128504,0.4678,True,C,50,0.9395176470588232
Emperical5,D_All,105,240,5,19,0.0001635691643704,4.784649400301373e-05,0.0005247964043606,0.0002520710153104,0.0001475046878016,0.0004150883503774,0.6489011208568165,0.3935354962459051,8.850185093999736e-05,0.4602,False,C,50,0.9395176470588232
Emperical5,D_Thread,105,240,2,5,2.129018522461145e-05,0.0,8.516074089844582e-05,7.470118550620868e-05,2.592475598821979e-05,0.000194014138225,0.2850046499307826,0.2217926993074573,5.341100028159722e-05,0.4002,False,C,50,0.9395176470588232
Emperical5,D_Loop,105,240,4,6,0.0001299161271838,2.8386913632815272e-05,0.0005571704293783,5.951211577315248e-05,2.212819935661161e-05,0.0001344603540482,2.1830198018685705,0.6858329315409987,7.040401141073427e-05,0.3513,False,C,50,0.9395176470588232
Emperical5RF,D_All,105,240,29,68,0.0009576556442743,0.0006464037834927,0.0014034585907919,0.001172391200988,0.0009202770669272,0.0014875158073263,0.8168396721736678,0.449593700910549,0.0002147355567136,0.3983,False,C,50,0.9395176470588232
Emperical5RF,D_Thread,105,240,5,12,0.0001559298829297,3.946111075352402e-05,0.0004985954629015,0.0002049818461154,0.0001006245173343,0.0003841502249039,0.7607009395453164,0.4320443764525734,4.905196318570062e-05,0.6987,False,C,50,1.0
Emperical5RF,D_Loop,105,240,15,26,0.0005159725114238,0.0002857619770851,0.0009127935250006,0.0003296916069112,0.0002154783711612,0.0005100152234748,1.5650156103692807,0.6101388249032794,0.0001862809045125,0.2251,False,C,50,0.9395176470588232
Emperical5LF,D_All,105,240,19,75,0.0005761184271262,0.0003473635626909,0.0009609734102329,0.0012908461474774,0.0010132361641944,0.001644555688166,0.4463106840827862,0.3085856234034703,0.0007147277203511,0.005,False,C,50,0.39
Emperical5LF,D_Thread,105,240,5,13,6.343319635725695e-05,2.129018522461145e-05,0.0001444622911487,0.0001824829052934,9.727616433590285e-05,0.0003160752145585,0.3476117187812144,0.257946494481063,0.0001190497089362,0.1598,False,C,50,0.9395176470588232
Emperical5LF,D_Loop,105,240,9,31,0.0002510631166663,0.0001108074771023,0.0006070934445017,0.0004161347590572,0.0002743275355699,0.000615831730306,0.6033216673249799,0.3762948381603151,0.0001650716423909,0.2594,False,C,50,0.9395176470588232
Emperical5,D_All,81,183,5,18,0.0002120341019617,5.617634893085207e-05,0.0006668244241852,0.0002838799733743,0.0001677856563047,0.0004542935161192,0.746914618320504,0.4275621776172397,7.184587141261678e-05,0.6065,True,C,50,0.9395176470588232
Emperical5,D_Thread,81,183,2,5,2.759838825412596e-05,0.0,0.0001011940902651,9.7968767876995e-05,3.3999679984550544e-05,0.0002429252958811,0.2817059850010281,0.2197898646785223,7.037037962286903e-05,0.396,True,C,50,0.9395176470588232
Emperical5,D_Loop,81,183,4,6,0.0001684097944976,3.679785100550128e-05,0.0006797959838681,7.804867642380652e-05,2.902058932014638e-05,0.0001734582600054,2.157753368976573,0.6833191566432879,9.036111807382442e-05,0.367,True,C,50,0.9395176470588232
Emperical5RF,D_All,81,183,26,60,0.0010882396444969,0.0007126346048903,0.0016137813335563,0.0012516157893473,0.0009685397931996,0.0015766529410546,0.8694678141320387,0.4650884104874079,0.0001633761448503,0.5602,True,C,50,0.9395176470588232
Emperical5RF,D_Thread,81,183,5,12,0.0002021313297237,5.519677650825192e-05,0.0006422144989785,0.0002688286506432,0.0001339001642359,0.0005000739994072,0.7518965305228011,0.4291900334424545,6.669732091946434e-05,0.677,True,C,50,1.0
Emperical5RF,D_Loop,81,183,15,26,0.0006688532555494,0.0003606697793782,0.0011649863557584,0.0004323824352934,0.0002839218463527,0.0006572066522163,1.5469020037677848,0.607366126171859,0.0002364708202559,0.2281,True,C,50,0.9395176470588232
Emperical5LF,D_All,81,183,18,67,0.0007085982668649,0.000414636596625,0.0011703654708244,0.0013840568566658,0.0010743958290086,0.0017515361846047,0.5119719348610793,0.3386120622061146,0.0006754585898008,0.0184,True,C,50,0.7176
Emperical5LF,D_Thread,81,183,5,13,8.222821750014791e-05,2.759838825412596e-05,0.0001867305427702,0.0002393218430078,0.0001280559400809,0.0004142976079624,0.3435884349990245,0.2557244659517138,0.0001570936255076,0.1496,True,C,50,0.9395176470588232
Emperical5LF,D_Loop,81,183,9,31,0.0003254521882711,0.0001384480482921,0.0007767354130418,0.0005457505036816,0.0003651934625621,0.0007991509096462,0.5963387776568668,0.3735665549214954,0.0002202983154105,0.2452,True,C,50,0.9395176470588232
Bukau4,D_All,102,236,2,1,0.0001312792926927,0.0,0.0004790893699794,1.694915254237288e-05,0.0,0.0001016949152542,7.7454782688744,0.885655195833137,0.0001143301401504,0.092,False,C,60,1.0
Bukau4,D_Thread,102,236,0,1,0.0,,,1.694915254237288e-05,0.0,8.474576271186441e-05,0.0,0.0,1.694915254237288e-05,1.0,False,C,60,1.0
Bukau4,D_Loop,102,236,1,1,4.602780079167817e-05,0.0,0.00027616680475,1.694915254237288e-05,0.0,8.474576271186441e-05,2.7156402467090124,0.7308673785397517,2.907864824930529e-05,0.7888,False,C,60,1.0
Bukau4RF,D_All,102,236,7,18,0.0002480382129174,9.395391375080344e-05,0.0006125756976169,0.0004021644802631,0.0002358158743639,0.0006580400025745,0.6167581302931426,0.3814782921062627,0.0001541262673457,0.3875,False,C,60,1.0
Bukau4RF,D_Thread,102,236,2,6,8.282051625704876e-05,0.0,0.0002733764343671,7.921550291961685e-05,3.042224677319393e-05,0.0001791037528284,1.045508937071195,0.5111241110333049,3.605013337431911e-06,0.9481,False,C,60,1.0
Bukau4RF,D_Loop,102,236,3,7,0.0001043364252317,1.1399908800729594e-05,0.0003270185550324,0.0001009858257081,4.077427859530844e-05,0.0002153266775322,1.0331789090210093,0.5081593677943927,3.3505995235835284e-06,0.9587,False,C,60,1.0
Bukau4LF,D_All,102,236,17,36,0.0007121126630968,0.0003918841661965,0.0012546043949255,0.0005761883613719,0.0004047308132251,0.0008142439485451,1.2359025465236364,0.5527533158568149,0.0001359243017249,0.5143,False,C,60,1.0
Bukau4LF,D_Thread,102,236,5,13,0.0001564517449886,4.764813379781012e-05,0.0003946630410683,0.0001586896267645,8.692841869261829e-05,0.0002657858020453,0.9858977437813438,0.4964494002113612,2.237881775875961e-06,0.9814,False,C,60,1.0
Bukau4LF,D_Loop,102,236,8,16,0.0003141189242614,0.0001354837024727,0.0006751065154835,0.0002197847258294,0.0001289747343344,0.0003581557664213,1.4292118029402652,0.5883438410806248,9.433419843199956e-05,0.4212,False,C,60,1.0
Bukau4,D_All,80,182,2,1,0.0001673810981833,0.0,0.0006108389467238,2.1978021978021977e-05,0.0,0.0001318681318681,7.615839967340274,0.8839347058684167,0.0001454030762052,0.0903,True,C,60,1.0
Bukau4,D_Thread,80,182,0,1,0.0,,,2.1978021978021977e-05,0.0,0.0001318681318681,0.0,0.0,2.1978021978021977e-05,1.0,True,C,60,1.0
Bukau4,D_Loop,80,182,1,1,5.868544600938967e-05,0.0,0.0003521126760563,2.1978021978021977e-05,0.0,0.0001318681318681,2.67018779342723,0.7275343779980812,3.670742403136769e-05,0.7866,True,C,60,1.0
Bukau4RF,D_All,80,182,7,12,0.0003162487214697,0.0001184940584495,0.0007588053214436,0.000284870584098,0.0001402686617617,0.0005500894558823,1.11014874516102,0.5260997584681204,3.137813737168411e-05,0.8645,True,C,60,1.0
Bukau4RF,D_Thread,80,182,2,6,0.0001055961582277,0.0,0.0003765970871234,0.0001027190037858,3.923280639424125e-05,0.0002310395211899,1.0280099527430968,0.5069057729981085,2.8771544418603894e-06,0.9703,True,C,60,1.0
Bukau4RF,D_Loop,80,182,3,7,0.0001330289421705,1.4534883720930232e-05,0.000428758672175,0.0001309486531161,5.290930639426604e-05,0.000282005987226,1.0158862959251067,0.5039402757876819,2.080289054396745e-06,0.9801,True,C,60,1.0
Bukau4LF,D_All,80,182,16,31,0.0008560764255315,0.0004689575313545,0.0015031372929425,0.0006082924522697,0.0004205018285045,0.0008767937818262,1.4073434946252588,0.58460435653132,0.0002477839732617,0.3221,True,C,60,1.0
Bukau4LF,D_Thread,80,182,5,13,0.0001994759748605,6.35800738867385e-05,0.0005200295474721,0.0002057733621781,0.0001136955108431,0.0003453753856809,0.9693964891714444,0.4922302311909189,6.297387317647272e-06,0.9532,True,C,60,1.0
Bukau4LF,D_Loop,80,182,8,16,0.0004005016284333,0.0001728438393917,0.0008438770300633,0.0002849955785481,0.0001683496995643,0.0004525571723964,1.4052906731876635,0.584249832609741,0.0001155060498852,0.4551,True,C,60,1.0
Bukau5,D_All,102,236,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,60,1.0
Bukau5,D_Thread,102,236,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,60,1.0
Bukau5,D_Loop,102,236,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,60,1.0
Bukau5RF,D_All,102,236,0,4,0.0,,,9.047180574308126e-05,2.150907683042244e-05,0.0002630707077049,0.0,0.0,9.047180574308126e-05,0.3494,False,C,60,1.0
Bukau5RF,D_Thread,102,236,0,1,0.0,,,1.7085839256424275e-05,0.0,8.62721025920766e-05,0.0,0.0,1.7085839256424275e-05,1.0,False,C,60,1.0
Bukau5RF,D_Loop,102,236,0,0,0.0,,,0.0,,,,,0.0,1.0,False,C,60,1.0
Bukau5LF,D_All,102,236,2,5,4.011365508892808e-05,0.0,0.0001434634217965,7.223642710806352e-05,2.2006743454549567e-05,0.0001729346407382,0.5553106195149888,0.3570416176340119,3.212277201913544e-05,0.6007,False,C,60,1.0
Bukau5LF,D_Thread,102,236,0,2,0.0,,,2.2006743454549567e-05,0.0,8.033309949989817e-05,0.0,0.0,2.2006743454549567e-05,0.5769,False,C,60,1.0
Bukau5LF,D_Loop,102,236,1,4,1.6991198559146363e-05,0.0,0.0001019471913548,5.083598197880484e-05,1.2106537530266343e-05,0.0001407799532279,0.3342356712265446,0.2505072218008429,3.3844783419658474e-05,0.4813,False,C,60,1.0
Bukau5,D_All,80,182,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,60,1.0
Bukau5,D_Thread,80,182,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,60,1.0
Bukau5,D_Loop,80,182,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,60,1.0
Bukau5RF,D_All,80,182,0,2,0.0,,,3.5556497004176e-05,0.0,0.0001328856754718,0.0,0.0,3.5556497004176e-05,0.7867,True,C,60,1.0
Bukau5RF,D_Thread,80,182,0,1,0.0,,,2.215526409074796e-05,0.0,0.0001107763204537,0.0,0.0,2.215526409074796e-05,1.0,True,C,60,1.0
Bukau5RF,D_Loop,80,182,0,0,0.0,,,0.0,,,,,0.0,1.0,True,C,60,1.0
Bukau5LF,D_All,80,182,2,4,5.114491023838331e-05,0.0,0.000186348619206,6.591918542306562e-05,2.380470649539987e-05,0.0001790960520101,0.77587291029369,0.4368966415312781,1.477427518468231e-05,0.7982,True,C,60,1.0
Bukau5LF,D_Thread,80,182,0,2,0.0,,,2.853621678721812e-05,0.0,0.0001013072374888,0.0,0.0,2.853621678721812e-05,0.575,True,C,60,1.0
Bukau5LF,D_Loop,80,182,1,4,2.166377816291161e-05,0.0,0.0001083188908145,6.591918542306562e-05,2.380470649539987e-05,0.0001820877686976,0.3286414724920325,0.2473515085116412,4.425540726015401e-05,0.4459,True,C,60,1.0
Schymkowitz,D_All,102,236,4,6,0.0001140890331322,1.6545721094749184e-05,0.0003579467620555,6.651639234934947e-05,2.547726571308001e-05,0.000156258057408,1.715201758584422,0.6317032438424197,4.757264078294615e-05,0.4921,False,C,60,1.0
Schymkowitz,D_Thread,102,236,1,1,3.953194180898166e-05,0.0,0.0002229777362937,9.900205924283224e-06,0.0,5.940123554569934e-05,3.99304237824162,0.7997213073220167,2.9631735884698438e-05,0.3007,False,C,60,1.0
Schymkowitz,D_Loop,102,236,1,3,3.953194180898166e-05,0.0,0.0002371916508538,2.5727063631124515e-05,7.369196757553427e-06,7.457652419013222e-05,1.536589731956664,0.6057699093386205,1.3804878177857144e-05,0.8515,False,C,60,1.0
Schymkowitz,D_All,80,182,4,5,0.0001454635172436,2.109579439580521e-05,0.0004681634599808,5.8501997494183655e-05,2.1296058085355743e-05,0.0001295206690142,2.486470949272101,0.713177016372737,8.696151974949326e-05,0.2166,True,C,60,1.0
Schymkowitz,D_Thread,80,182,1,1,5.040322580645161e-05,0.0,0.0002678807029882,1.2837629660059564e-05,0.0,6.561714206778976e-05,3.9262096774193553,0.7970041745109273,3.756559614639205e-05,0.3084,True,C,60,1.0
Schymkowitz,D_Loop,80,182,1,3,5.040322580645161e-05,0.0,0.0002520161290322,3.336036822497465e-05,9.555661729574774e-06,9.629928541361884e-05,1.5108713868667114,0.6017318906772485,1.7042857581476966e-05,0.8463,True,C,60,1.0
Emperical4,D_All,102,236,13,26,0.0005829546380923,0.0002985675827508,0.0010762919628504,0.0003092662399539,0.0002030304627402,0.0004539333205817,1.8849604734715064,0.6533748003844614,0.0002736883981383,0.0812,False,C,60,1.0
Emperical4,D_Thread,102,236,1,6,6.9679613138787854e-06,0.0,4.180776788327271e-05,6.728467912434418e-05,2.502953974411642e-05,0.0001490136289579,0.1035594046751977,0.0938412596879436,6.0316717810465394e-05,0.2182,False,C,60,1.0
Emperical4,D_Loop,102,236,7,17,0.0001703468603327,6.882761839313737e-05,0.0003651515516114,0.0002169955427535,0.000129684754852,0.000351014876335,0.785024697609677,0.4397836616271483,4.664868242080405e-05,0.6296,False,C,60,1.0
Emperical4RF,D_All,102,236,56,135,0.0026144496922891,0.0020663830352058,0.0032800929635361,0.0029836472322939,0.002565170968848,0.0034795912856622,0.876259654288626,0.4670247277799378,0.0003691975400048,0.3705,False,C,60,1.0
Emperical4RF,D_Thread,102,236,11,36,0.000313258032587,0.0001481188252632,0.0006490317626386,0.0006206776535408,0.0004358770860675,0.0008796627216679,0.5047032558687442,0.3354171355051348,0.0003074196209537,0.0976,False,C,60,1.0
Emperical4RF,D_Loop,102,236,30,67,0.0010550367112619,0.0007184035811613,0.0014889121706791,0.0011611868312164,0.0009075492985956,0.0014773733948108,0.9085848055620276,0.4760515764949063,0.0001061501199544,0.6725,False,C,60,1.0
Emperical4LF,D_All,102,236,66,149,0.0033853357027889,0.0027719481949731,0.0041185463396979,0.0035777377155763,0.0031169443831054,0.0040912908154361,0.946222437729372,0.4861841171830878,0.0001924020127873,0.6567,False,C,60,1.0
Emperical4LF,D_Thread,102,236,18,48,0.0005814554653028,0.0003518925661042,0.0009398809399,0.0006730017932179,0.0004997613240324,0.0008961666075805,0.8639731292878976,0.4635115794925463,9.154632791507256e-05,0.6061,False,C,60,1.0
Emperical4LF,D_Loop,102,236,32,79,0.0012569821175236,0.0008832959259914,0.0017507743419782,0.0014057108802531,0.00112092589601,0.0017550429408826,0.8941967620661889,0.4720717403670353,0.0001487287627295,0.6056,False,C,60,1.0
Emperical4,D_All,80,182,12,26,0.0006399613784437,0.0003170929631987,0.001204300005149,0.0004010265529073,0.0002675105420176,0.0005863342142821,1.5958079927731763,0.6147634945327096,0.0002389348255364,0.2048,True,C,60,1.0
Emperical4,D_Thread,80,182,1,6,8.884150675195451e-06,0.0,4.453668591217637e-05,8.724826523816058e-05,3.353566038059873e-05,0.0001945089914738,0.1018261010799984,0.0924157641393587,7.836411456296512e-05,0.2135,True,C,60,1.0
Emperical4,D_Loop,80,182,7,17,0.0002171922469242,9.22033725425112e-05,0.0004654974642861,0.0002813788356584,0.0001656885826791,0.0004477749946834,0.7718855130522266,0.435629450868181,6.418658873419918e-05,0.6004,True,C,60,1.0
Emperical4RF,D_All,80,182,50,120,0.0028796431099214,0.0022876468373427,0.0036819022098121,0.0032194800526958,0.0027658758497201,0.0037370490477163,0.8944435321194963,0.472140508257217,0.0003398369427743,0.434,True,C,60,1.0
Emperical4RF,D_Thread,80,182,11,36,0.0003994039915484,0.0001896839701904,0.000833567269405,0.0008048347595364,0.000563383944784,0.001128483830976,0.4962558920522969,0.3316651213794865,0.0004054307679879,0.0858,True,C,60,1.0
Emperical4RF,D_Loop,80,182,30,67,0.0013451718068589,0.0009344353214574,0.0018807807528048,0.0015057147921267,0.0011912715779891,0.001887371865452,0.8933775598757139,0.4718433231744637,0.0001605429852677,0.6181,True,C,60,1.0
Emperical4LF,D_All,80,182,57,133,0.0036497070223563,0.0029573476481906,0.0045036766870494,0.0039633896538832,0.0034734769411647,0.0044827735270711,0.92085496029401,0.479398486262108,0.0003136826315268,0.5153,True,C,60,1.0
Emperical4LF,D_Thread,80,182,18,48,0.0007413557182611,0.0004438959999447,0.0011857876812467,0.0008726836439529,0.0006557471236515,0.0011412144687183,0.849512562081596,0.4593170003265528,0.0001313279256917,0.5637,True,C,60,1.0
Emperical4LF,D_Loop,80,182,32,79,0.0016026521998426,0.0011314712321633,0.0021966313115478,0.0018227899326359,0.0014781537959753,0.0022717085398842,0.8792303332095724,0.4678672527108045,0.0002201377327933,0.5343,True,C,60,1.0
